"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","p_val_fdr"
"178","mmu-miR-370-3p",52.1836394172287,-1.34840782144603,0.499176158745472,-2.70126647241095,0.00690759703849026,0.0241377829097806,0.0241377829097806
"179","mmu-miR-449a-5p",23.60858749455,-0.66816726104869,0.247570709399749,-2.69889464173167,0.00695701974620697,0.0241746719672667,0.0241746719672667
"180","mmu-miR-1a-3p",193057.97697813,0.767389225384362,0.288776397421685,2.65738208605665,0.00787501335585428,0.0272125461518965,0.0272125461518965
"181","mmu-miR-134-3p",15.6207819704679,-1.13515265613886,0.42957111770225,-2.64252555481552,0.00822902551712545,0.0282787506721107,0.0282787506721107
"182","mmu-miR-598-3p",50.572995949329,0.437834960634883,0.16657963681805,2.62838225006528,0.00857920512700948,0.0291966066671073,0.0291966066671073
"183","mmu-miR-7a-5p",134.555558741732,-0.672908248400508,0.256057792413286,-2.62795458032541,0.00858999842456693,0.0291966066671073,0.0291966066671073
"184","mmu-miR-29b-2-5p",46.8715551827045,0.519373826563853,0.198811680727449,2.61239090511922,0.00899113831009121,0.0303939566786779,0.0303939566786779
"185","mmu-miR-130a-5p",20.8260856161617,-0.79831875398126,0.306292923805809,-2.60638980509846,0.00915022613687455,0.0305780271059264,0.0305780271059264
"186","mmu-miR-146a-5p",6665.94097634309,0.470214854316329,0.180519330679698,2.60478948457131,0.00919307245789107,0.0305780271059264,0.0305780271059264
"187","mmu-miR-27a-5p",492.054961640398,-0.337971595420271,0.129736858021372,-2.60505457411798,0.00918596270878545,0.0305780271059264,0.0305780271059264
"188","mmu-miR-30b-5p",71918.5234302334,0.453744841941209,0.174590756397609,2.59890529890289,0.00935215698562674,0.0309417108779778,0.0309417108779778
"189","mmu-miR-434-3p",9091.68142378066,-0.761568731276318,0.29433903610228,-2.58738610196332,0.00967071614645852,0.0318263780058053,0.0318263780058053
"190","mmu-miR-149-5p",40899.4853861377,0.971192011677069,0.379187693663201,2.56124348945695,0.0104298229378809,0.034143946670326,0.034143946670326
"191","mmu-miR-672-5p",22.1142912389772,-0.662019014687596,0.261076007709875,-2.5357328714145,0.0112212293819549,0.0365424328564185,0.0365424328564185
"192","mmu-miR-30c-5p",425753.9496423,0.646783727390591,0.255595369034322,2.53049861519103,0.0113900534545018,0.0368990273369798,0.0368990273369798
"193","mmu-miR-6911-3p",12.9679360683408,0.642755762894581,0.254609048135874,2.52448122955775,0.011586919256106,0.0373422993642381,0.0373422993642381
"194","mmu-let-7g-5p",59760.580756007,0.40293866199809,0.160042138416939,2.51770356222285,0.011812269027619,0.037872326469995,0.037872326469995
"195","mmu-miR-27a-3p",106769.305378608,0.36679548129511,0.146474741970157,2.50415516260027,0.0122744191589269,0.0391522498300131,0.0391522498300131
"196","mmu-miR-148b-5p",647.100929662455,-0.427226312738222,0.170962944373946,-2.49894100913326,0.0124565044515534,0.039264427542884,0.039264427542884
"197","mmu-miR-154-5p",180.058351816474,-0.647109651890261,0.258992377966158,-2.49856639400723,0.0124696781567961,0.039264427542884,0.039264427542884
"198","mmu-miR-23a-5p",15.8878515487258,-0.677021390854009,0.271054151887824,-2.49773481106534,0.0124989656808537,0.039264427542884,0.039264427542884
"199","mmu-let-7g-3p",208.49231096449,0.273701511103556,0.110060184767066,2.48683492293624,0.0128885188340411,0.0402847171596661,0.0402847171596661
"200","mmu-miR-501-5p",20.8052959552798,-0.572630179810735,0.230566266833077,-2.48358178182805,0.0130068464230302,0.0404512923756239,0.0404512923756239
"201","mmu-miR-30a-5p",799616.18256542,0.552489691224413,0.222624792016222,2.48170783775131,0.0130754433267059,0.0404623171602542,0.0404623171602542
"202","mmu-miR-181a-5p",776722.268728518,0.382432904461314,0.155413645258746,2.46074212997583,0.0138649980426474,0.0424829004065354,0.0424829004065354
"203","mmu-miR-6516-3p",4.43683171437176,1.19135389428178,0.483889810102253,2.46203550769137,0.0138150988910434,0.0424829004065354,0.0424829004065354
"204","mmu-miR-3098-3p",26.263065925947,0.610812138629356,0.250924712780449,2.43424464597792,0.0149229050858133,0.0455002302126267,0.0455002302126267
"205","mmu-miR-1839-5p",2302.79308415291,0.2831295869653,0.116811036049648,2.42382566356969,0.015357976232297,0.0465983473975061,0.0465983473975061
"206","mmu-miR-19a-3p",132.183709604044,-0.688385100380035,0.285161684361503,-2.41401681267726,0.0157777343043072,0.0476395666858207,0.0476395666858207
"207","mmu-miR-203-5p",12.4436244939155,0.968172341297582,0.403415191549274,2.39994021439653,0.0163977497823245,0.0490602361495868,0.0490602361495868
"208","mmu-miR-450b-5p",905.711158059274,-0.630051775508148,0.26274053599016,-2.39799988659437,0.016484870346083,0.0490602361495868,0.0490602361495868
"209","mmu-miR-532-5p",4312.94416233266,-0.261235915752203,0.108931232325878,-2.39817277537714,0.0164770911878084,0.0490602361495868,0.0490602361495868
"210","mmu-miR-28a-3p",1855.74805657737,-0.220802527848882,0.0923972642287022,-2.38970850156722,0.0168617498630229,0.0499428972133346,0.0499428972133346
