"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","p_val_fdr"
"179","mmu-miR-3963",20.2762397683379,1.13271150598306,0.346487411670934,3.26912744252544,0.00107879699981431,0.00374866890438268,0.00374866890438268
"180","mmu-miR-27a-3p",106769.305378608,-0.476444173208646,0.146479081913025,-3.25264308723306,0.00114337013146205,0.00395097900982996,0.00395097900982996
"181","mmu-miR-215-5p",1668.90307485775,-1.12719792146339,0.34689480957638,-3.24939402477626,0.00115651161342757,0.00397431062735882,0.00397431062735882
"182","mmu-miR-543-3p",44.9927157255777,1.57249204019877,0.485072085833172,3.24176980313724,0.00118789931901319,0.00405974382651759,0.00405974382651759
"183","mmu-miR-504-5p",162.566767938118,-0.954253898540427,0.295043711344016,-3.23427974178302,0.0012194994375817,0.00414496530150719,0.00414496530150719
"184","mmu-miR-26b-5p",98005.7231422489,-0.493834377858251,0.152807186596858,-3.23174838079511,0.00123035343662804,0.00415912955207957,0.00415912955207957
"185","mmu-let-7g-3p",208.49231096449,-0.36706275967174,0.113800567473283,-3.22549147004838,0.00125756583140044,0.00422316564968102,0.00422316564968102
"186","mmu-miR-29a-5p",425.235134395222,-0.553726967304421,0.171736352510993,-3.22428512780354,0.0012628759016731,0.00422316564968102,0.00422316564968102
"187","mmu-miR-490-5p",53.1822596391955,-1.29278686532273,0.401542151895002,-3.21955455790051,0.00128389927046159,0.00427050987287224,0.00427050987287224
"188","mmu-miR-712-5p",30.5168631653814,-1.82697017100766,0.567953024744264,-3.21676281560486,0.00129645729890807,0.00428934276553627,0.00428934276553627
"189","mmu-miR-29a-3p",101124.433648694,-0.632097039191708,0.197634036574239,-3.19832074549704,0.00138230440555141,0.00454917111244961,0.00454917111244961
"190","mmu-miR-20b-5p",29.5155831530012,-0.877953237501899,0.274708938124786,-3.19593983179059,0.00139376173197235,0.00456273577519368,0.00456273577519368
"191","mmu-miR-204-5p",5194.58770332038,-1.03525512175024,0.325649457613542,-3.17904758489974,0.00147759831920017,0.00481186468346862,0.00481186468346862
"192","mmu-miR-29c-5p",330.364194631855,-0.593926621077482,0.188340033985723,-3.15348048159799,0.00161336017023139,0.00522661471814545,0.00522661471814545
"193","mmu-miR-345-5p",1009.27779505461,-0.242533211770472,0.0770019033238441,-3.14970411511076,0.00163435895414445,0.0052672086501443,0.0052672086501443
"194","mmu-miR-187-3p",278.109257507379,-0.815326620794013,0.260114409068763,-3.13449233248157,0.00172151752805083,0.00551950465179183,0.00551950465179183
"195","mmu-miR-532-5p",4312.94416233266,0.341386033440977,0.109110138184192,3.12882046638667,0.00175509508885058,0.00559830330905158,0.00559830330905158
"196","mmu-miR-490-3p",6509.19771028308,-0.697671265259017,0.224102009040533,-3.11318612557744,0.00185079257083685,0.0058734335666353,0.0058734335666353
"197","mmu-miR-92a-3p",68047.5506205921,-0.611885335600974,0.196693122396021,-3.11086289214021,0.00186541530637126,0.00588978842925343,0.00588978842925343
"198","mmu-miR-511-5p",95.1301092462289,0.628588460862217,0.2031617159894,3.09403008239512,0.00197457463997512,0.00620295669729557,0.00620295669729557
"199","mmu-miR-1895",33.3121605567993,-1.09489870507759,0.355363237284264,-3.08106914335023,0.00206258746038336,0.00635113564533887,0.00635113564533887
"200","mmu-miR-3102-3p",382.141085140192,-0.581856664548708,0.188694106349577,-3.08359744670962,0.00204514119882233,0.00635113564533887,0.00635113564533887
"201","mmu-miR-337-3p",145.887297848262,1.0432781174566,0.338562588736336,3.08149261662539,0.0020596558461989,0.00635113564533887,0.00635113564533887
"202","mmu-miR-342-5p",85.6420174836411,0.546503351719575,0.17733927662644,3.08168253596054,0.00205834231761028,0.00635113564533887,0.00635113564533887
"203","mmu-miR-31-5p",5078.7880310712,1.52759469650131,0.497261936263262,3.07201212298816,0.00212621089763804,0.00651479398192544,0.00651479398192544
"204","mmu-miR-211-5p",28.6019423204423,-0.722854652874577,0.236457151156246,-3.0570217451234,0.00223548058160988,0.00668494673923724,0.00668494673923724
"205","mmu-miR-329-3p",50.8561938867986,1.70919034607912,0.558972013046627,3.05773868133992,0.00223013960340937,0.00668494673923724,0.00668494673923724
"206","mmu-miR-465a-3p",49.1721303822124,-1.25118086078402,0.408955368613204,-3.05945576659591,0.00221739529594868,0.00668494673923724,0.00668494673923724
"207","mmu-miR-465b-3p",49.1721303822124,-1.25118086078402,0.408955368613204,-3.05945576659591,0.00221739529594868,0.00668494673923724,0.00668494673923724
"208","mmu-miR-465c-3p",49.1721303822124,-1.25118086078402,0.408955368613204,-3.05945576659591,0.00221739529594868,0.00668494673923724,0.00668494673923724
"209","mmu-miR-100-3p",46.175607706899,0.667245031481834,0.218855852895896,3.04878769588686,0.00229766793873219,0.00682426729955898,0.00682426729955898
"210","mmu-miR-101a-5p",414.623000900766,-0.596127361371386,0.195582469404345,-3.04795906906646,0.0023040130754138,0.00682426729955898,0.00682426729955898
"211","mmu-miR-7688-5p",44.0559472943084,0.71507354138316,0.234775086917902,3.04578118049302,0.00232076666682575,0.00684131216476596,0.00684131216476596
"212","mmu-miR-145a-3p",24751.0095458897,-0.435538409781779,0.143119433783397,-3.04318147625529,0.00234091115395381,0.00686814498943052,0.00686814498943052
"213","mmu-miR-23a-5p",15.8878515487258,0.927391089213712,0.305636579841446,3.03429350536121,0.0024109974327016,0.00704056527295961,0.00704056527295961
"214","mmu-miR-101b-3p",12370.3625999052,-0.351290188263212,0.116135370892986,-3.02483373981654,0.00248769838674635,0.00719696928630804,0.00719696928630804
"215","mmu-miR-101c",93865.8105653004,-0.695179906865593,0.229797619169929,-3.02518324331083,0.00248482530836575,0.00719696928630804,0.00719696928630804
"216","mmu-miR-132-3p",1996.77632623289,-0.725976846091555,0.241419194668973,-3.00712148048953,0.00263734345794427,0.00759457236500618,0.00759457236500618
"217","mmu-miR-101a-3p",92509.3551132704,-0.689420849153374,0.229705627239765,-3.00132329119548,0.00268809006575248,0.00770503235436886,0.00770503235436886
"218","mmu-miR-675-3p",10.5489847427913,1.55717999707764,0.519403673321321,2.99801498730317,0.00271744309464608,0.00775343855444891,0.00775343855444891
"219","mmu-miR-547-3p",318.893196875304,-0.938419238554795,0.31699391223662,-2.96036990721233,0.00307269862619128,0.00872702532187662,0.00872702532187662
"220","mmu-miR-30a-3p",21770.1501907216,-0.871447172023816,0.296009042167393,-2.94398835131196,0.00324012194509126,0.00916070840839439,0.00916070840839439
"221","mmu-miR-1968-5p",21.1863643792322,-1.23091165261718,0.420305827200416,-2.92860953371994,0.00340481844331889,0.00958279217983869,0.00958279217983869
"222","mmu-miR-1306-5p",52.8472928236531,-0.537303956958598,0.183763681362475,-2.92388546515219,0.00345691918361802,0.00968560239734417,0.00968560239734417
"223","mmu-let-7a-1-3p",5547.42352617798,-0.43679939084148,0.149646799657274,-2.91886890893659,0.0035130392353882,0.00975495716255116,0.00975495716255116
"224","mmu-let-7c-2-3p",5547.42352617798,-0.43679939084148,0.149646799657274,-2.91886890893659,0.0035130392353882,0.00975495716255116,0.00975495716255116
"225","mmu-miR-22-3p",3943833.56213343,-0.488489420372829,0.168504520675598,-2.89896922892212,0.00374391635444682,0.0103498487665152,0.0103498487665152
"226","mmu-miR-6964-3p",4.01370840858604,-1.47209530209085,0.509510067284146,-2.88923692899258,0.0038617798294089,0.010628438291559,0.010628438291559
"227","mmu-miR-3109-3p",29.5738901866075,1.0343613012058,0.358830253390183,2.88259223249233,0.0039441764927218,0.0108073910945945,0.0108073910945945
"228","mmu-miR-193a-5p",17.7712169574548,-0.736140933569793,0.256204411995101,-2.87325627157376,0.0040626441610462,0.0110831783691699,0.0110831783691699
"229","mmu-miR-6944-3p",69.1195874625134,1.09523633854569,0.384071595372354,2.85164628611462,0.00434934684320618,0.0118135097662631,0.0118135097662631
"230","mmu-miR-210-5p",532.711135983887,-1.14153893497545,0.402891914856942,-2.83336272801796,0.00460610863897287,0.0124565198845266,0.0124565198845266
"231","mmu-miR-154-5p",180.058351816474,0.735789612071693,0.261034954270037,2.81873978957825,0.0048212584832403,0.012981916781712,0.012981916781712
"232","mmu-miR-30c-5p",425753.9496423,-0.719612237891498,0.2555973313759,-2.81541373698141,0.00487144731729567,0.0130605182386117,0.0130605182386117
"233","mmu-miR-16-5p",473537.28491595,-0.166021132963295,0.0593552296745151,-2.79707675083899,0.00515672818037417,0.0137660297347328,0.0137660297347328
"234","mmu-miR-6516-3p",4.43683171437176,-1.40707115218522,0.504901401713926,-2.78682362023319,0.00532274412813216,0.0141484908021291,0.0141484908021291
"235","mmu-miR-1960",61.4330303123838,-1.20447155972601,0.432669553012433,-2.78381400156298,0.00537238325747665,0.0141624516072785,0.0141624516072785
"236","mmu-miR-203-3p",2520.25482074625,-0.633506768622383,0.227573604990804,-2.78374448850508,0.00537353469343687,0.0141624516072785,0.0141624516072785
"237","mmu-miR-342-3p",3822.50623800857,0.443418759306323,0.16010625843698,2.76952795996329,0.0056137585772642,0.0147331554221871,0.0147331554221871
"238","mmu-miR-201-5p",102.330130810179,-0.775180110427713,0.281852223975174,-2.75030687888413,0.00595394757996117,0.015547275772634,0.015547275772634
"239","mmu-miR-328-3p",4065.63608416304,-0.671943719841139,0.244413595426349,-2.74920762353263,0.00597395323096389,0.015547275772634,0.015547275772634
"240","mmu-miR-26a-1-3p",9.90193409218961,1.32821066340048,0.485957395450985,2.73318335276667,0.00627254035506558,0.016256333753545,0.016256333753545
"241","mmu-miR-30e-3p",26788.4876914677,-0.82604140984131,0.302982259206379,-2.72636890359526,0.00640353845127797,0.0165269747580701,0.0165269747580701
"242","mmu-miR-503-3p",238.584888463933,-0.518350477910522,0.191458263563909,-2.70738106708827,0.00678163649395318,0.0174304871869375,0.0174304871869375
"243","mmu-miR-33-3p",45.3184349825056,-0.547989414919746,0.203883737488261,-2.68775441175782,0.00719342810429162,0.0184128077402033,0.0184128077402033
"244","mmu-miR-139-3p",40.3833596469865,-0.716295067065172,0.267270535512099,-2.68003753460039,0.00736139052862612,0.0187655119213338,0.0187655119213338
"245","mmu-miR-758-3p",21.5638602092123,1.78891062059103,0.670735098668467,2.66708962173344,0.0076511265897352,0.019424492811491,0.019424492811491
"246","mmu-miR-3074-5p",101.1452060684,-0.905474240944428,0.33971016076177,-2.66543172837098,0.00768895420392268,0.0194411768895931,0.0194411768895931
"247","mmu-miR-501-3p",5702.40248962506,0.748550107491139,0.281131319753063,2.66263505662991,0.00775314494635284,0.0195241139944594,0.0195241139944594
"248","mmu-miR-22-5p",1782.28520572083,-0.392163794699521,0.148005811999292,-2.64965131708068,0.00805748811624703,0.0202087000334905,0.0202087000334905
"249","mmu-miR-17-5p",1896.82389514154,-0.399875358745249,0.15133316539163,-2.64235111788237,0.0082332653834265,0.0205666307971537,0.0205666307971537
"250","mmu-miR-345-3p",734.116517826782,-0.338161068331336,0.128381435042332,-2.63403402695905,0.00843770315323572,0.020909367973357,0.020909367973357
"251","mmu-miR-362-5p",190.574762258231,0.644996607860902,0.24485040525743,2.63424766310992,0.00843239558377735,0.020909367973357,0.020909367973357
"252","mmu-miR-151-3p",63160.3079750452,-0.127413884762653,0.048960805983288,-2.60236493668311,0.00925832749661365,0.0227615798533348,0.0227615798533348
"253","mmu-miR-223-5p",186.277258887447,-0.840725377429766,0.322967674299268,-2.60312546527716,0.00923781403764222,0.0227615798533348,0.0227615798533348
"254","mmu-miR-7235-3p",10.9050782657429,-1.27406149890027,0.490285965835948,-2.59860895003993,0.00936023363192143,0.0228683245375558,0.0228683245375558
"255","mmu-miR-93-5p",12168.9691254081,-0.371588219852136,0.143025399376324,-2.59805755811543,0.00937527774449637,0.0228683245375558,0.0228683245375558
"256","mmu-miR-501-5p",20.8052959552798,0.660089112266837,0.255972556684316,2.57874953790811,0.00991586527145643,0.0240924539017418,0.0240924539017418
"257","mmu-miR-574-5p",531.661595753371,0.454067985723504,0.176565837391072,2.57166387582553,0.0101211102397809,0.0244954496853842,0.0244954496853842
"258","mmu-miR-1948-3p",69.7321504428698,0.604646660545527,0.235863155281496,2.5635485958962,0.0103608195728638,0.0249784099779896,0.0249784099779896
"259","mmu-miR-511-3p",293.586896965265,0.431172987280089,0.168624972137505,2.55699367545923,0.010558113711878,0.0253557788756299,0.0253557788756299
"260","mmu-miR-1191b-5p",92.327578032715,-0.436144787559663,0.17183797742045,-2.53811639374986,0.0111450910925802,0.0266624871522496,0.0266624871522496
"261","mmu-miR-199b-5p",3278.29772288725,0.910258628207291,0.359253575697001,2.53374966815922,0.011284931735304,0.0268935921048241,0.0268935921048241
"262","mmu-miR-7068-3p",71.2378187275155,-0.590644274114303,0.233581345168707,-2.52864488680679,0.0114503814961607,0.0271837301168396,0.0271837301168396
"263","mmu-miR-218-1-3p",67.1454607440339,0.617705034368965,0.245067648661401,2.52054907182964,0.0117171899249746,0.0277113769328296,0.0277113769328296
"264","mmu-let-7j",13979.3754332734,0.670959403951923,0.268159507509907,2.5020906779788,0.0123462298454027,0.0289786979767564,0.0289786979767564
"265","mmu-miR-99b-3p",298.812153164893,0.346667528810527,0.138485451882132,2.50327759413735,0.0123048990128262,0.0289786979767564,0.0289786979767564
"266","mmu-miR-219a-5p",136.08285863918,-0.400469747733476,0.160416062455227,-2.49644419395501,0.0125445405651593,0.0293334745546207,0.0293334745546207
"267","mmu-miR-3098-5p",69.6545324493158,-0.540196240083003,0.216760930630841,-2.49212917895705,0.0126979845744804,0.0295810726791267,0.0295810726791267
"268","mmu-let-7g-5p",59760.580756007,-0.397862300205753,0.160053557845768,-2.48580728576583,0.0129257940999762,0.0299994176499449,0.0299994176499449
"269","mmu-miR-9-3p",70.919732124854,-0.697816056659263,0.281285150411185,-2.48081370679963,0.0131082861598481,0.0303098661391283,0.0303098661391283
"270","mmu-miR-187-5p",21.1666140596285,-0.745286447189099,0.301430238697567,-2.4725006038192,0.0134171486984155,0.030909135149683,0.030909135149683
"271","mmu-miR-25-3p",25732.7474954376,-0.416863994729145,0.16872709485086,-2.47064050440515,0.0134871325200311,0.0309557063743887,0.0309557063743887
"272","mmu-miR-106b-5p",2179.44638612361,-0.482887923398248,0.197583502566652,-2.4439688391259,0.0145266811703066,0.033219101793863,0.033219101793863
"273","mmu-miR-193a-3p",932.693538125796,0.452865410565214,0.185519162031865,2.44107080694677,0.0146437832545047,0.0333642241183221,0.0333642241183221
"274","mmu-miR-31-3p",64.7964362463175,1.514457430696,0.620989158251296,2.43878240154902,0.0147368390562734,0.0334537003394235,0.0334537003394235
"275","mmu-miR-1199-5p",60.3269963283176,0.911240014564101,0.375154380058268,2.42897341201926,0.015141642691071,0.0342476427412587,0.0342476427412587
"276","mmu-miR-7a-1-3p",158.124587581138,-0.263066683551054,0.1086393522195,-2.42146771106976,0.0154579742363443,0.034836449184805,0.034836449184805
"277","mmu-miR-1198-5p",814.456789939095,-0.448678431290446,0.186783960723467,-2.40212505159751,0.01630013515621,0.0363393694163536,0.0363393694163536
"278","mmu-miR-128-1-5p",111.654024786655,0.458600619852919,0.190871947462867,2.40266118698316,0.01627625974597,0.0363393694163536,0.0363393694163536
"279","mmu-miR-1a-1-5p",78.4468639266536,-0.745312615617267,0.310260460459042,-2.40221591405669,0.0162960866658528,0.0363393694163536,0.0363393694163536
"280","mmu-miR-33-5p",240.689200268132,-0.46094015344597,0.192094414541171,-2.39955000538122,0.0164152375721576,0.0364652777495786,0.0364652777495786
"281","mmu-miR-103-3p",43202.8995258019,-0.262606474584494,0.109769035039023,-2.39235477009647,0.0167406519149405,0.037055820253,0.037055820253
"282","mmu-miR-574-3p",2084.51112445692,0.792242938907466,0.331789057854901,2.38779103816598,0.0169499761611382,0.037386117632014,0.037386117632014
"283","mmu-miR-146b-5p",5771.01395392233,-0.647339412819177,0.271663612557915,-2.38287125288512,0.0171782009836115,0.0377556219498459,0.0377556219498459
"284","mmu-miR-191-3p",437.670736996465,-0.489650362895761,0.206099853742064,-2.37579189895284,0.0175113356916727,0.038352291550072,0.038352291550072
"285","mmu-miR-218-5p",3254.12158736467,0.529819426769541,0.223251712319793,2.37319311580737,0.0176350408788742,0.0384877032514377,0.0384877032514377
"286","mmu-miR-7219-3p",18.3977185810386,0.647133978094666,0.273600022012946,2.36525557758927,0.0180176321390249,0.0391851999666905,0.0391851999666905
"287","mmu-miR-106b-3p",1083.03342367681,-0.426054749004486,0.180292326918599,-2.36313300896519,0.0181211645206879,0.0392730464525014,0.0392730464525014
"288","mmu-miR-23a-3p",27275.1553815204,-0.381386848594796,0.162636707092739,-2.34502318334151,0.0190258965406969,0.041090651556644,0.041090651556644
"289","mmu-miR-497a-3p",110.438559012208,0.960548017571209,0.411315967741361,2.33530446883893,0.0195275208911104,0.0420280899455733,0.0420280899455733
"290","mmu-miR-25-5p",44.214993451435,0.442298151530568,0.189980051217476,2.32812944672942,0.019905231116118,0.0426932888076739,0.0426932888076739
"291","mmu-miR-153-3p",417.320549194555,-0.523322623216155,0.225266539151705,-2.32312630711535,0.0201723681204291,0.043117570346759,0.043117570346759
"292","mmu-miR-3968",1745.47216563814,0.558435855271839,0.241150330980157,2.31571672741262,0.0205737404805406,0.0438248855441653,0.0438248855441653
"293","mmu-miR-532-3p",205.158289294746,0.579342465384427,0.250339492075218,2.31422721433962,0.0206552619150873,0.0438483717105266,0.0438483717105266
"294","mmu-miR-3970",36.8183340227548,-0.67734482451562,0.294151685299554,-2.30270591115545,0.0212953953879977,0.044920153500818,0.044920153500818
"295","mmu-miR-744-3p",307.034988827264,-0.448092326010408,0.194607589670671,-2.30254291093529,0.021304574409552,0.044920153500818,0.044920153500818
"296","mmu-miR-21b",132.255263256314,0.940044322904329,0.410054743715904,2.29248493600068,0.0218776758255079,0.0459726836603579,0.0459726836603579
"297","mmu-miR-30c-2-3p",2445.99981146962,-0.672866585640368,0.295987559830259,-2.27329346553024,0.0230085010576847,0.0481861537302353,0.0481861537302353
